"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"java.net.InetSocketAddress$InetSocketAddressHolder.<init>(String, InetAddress, int) InetSocketAddress.java","< 0.1","< 0.1","< 0.1","3"
"java.net.Socket.isClosed() Socket.java","< 0.1","< 0.1","< 0.1","3"
"java.net.SocketAddress.<init>() SocketAddress.java","< 0.1","< 0.1","< 0.1","3"
"java.util.IdentityHashMap$KeyIterator.<init>(IdentityHashMap) IdentityHashMap.java","< 0.1","< 0.1","< 0.1","1"
"sun.nio.ch.FileDispatcherImpl.close0(FileDescriptor) FileDispatcherImpl.java (native)","< 0.1","< 0.1","< 0.1","1"
"java.lang.Class$Atomic.casReflectionData(Class, SoftReference, SoftReference) Class.java","< 0.1","< 0.1","< 0.1","3"
"java.net.InetSocketAddress.checkPort(int) InetSocketAddress.java","< 0.1","< 0.1","< 0.1","3"
"sun.nio.ch.Net.getIntOption0(FileDescriptor, boolean, int, int) Net.java (native)","< 0.1","< 0.1","< 0.1","1"
"sun.nio.ch.Util.isBufferTooLarge(ByteBuffer) Util.java","< 0.1","< 0.1","< 0.1","1"
"sun.nio.ch.Util$BufferCache.removeFirst() Util.java","< 0.1","< 0.1","< 0.1","1"
"java.net.Socket.getLocalPort() Socket.java","< 0.1","< 0.1","< 0.1","1"
"java.net.Socket.getPort() Socket.java","< 0.1","< 0.1","< 0.1","1"
"java.util.IdentityHashMap$IdentityHashMapIterator.hasNext() IdentityHashMap.java","< 0.1","< 0.1","< 0.1","3"
"org.h2.util.IOUtils.trace(String, String, Object) IOUtils.java","< 0.1","< 0.1","< 0.1","2"
"com.yourkit.an.be.<init>(Object) a","< 0.1","< 0.1","< 0.1","2"
"java.util.Collections$SynchronizedCollection.remove(Object) Collections.java","< 0.1","< 0.1","< 0.1","1"
"java.util.concurrent.atomic.AtomicLong.addAndGet(long) AtomicLong.java","< 0.1","< 0.1","< 0.1","2"
"java.util.IdentityHashMap$IdentityHashMapIterator.nextIndex() IdentityHashMap.java","< 0.1","< 0.1","< 0.1","2"
"jdk.internal.ref.PhantomCleanable.remove() PhantomCleanable.java","< 0.1","< 0.1","< 0.1","2"
"sun.nio.ch.Net.localPort(FileDescriptor) Net.java (native)","< 0.1","< 0.1","< 0.1","1"
"java.net.InetSocketAddress.getAddress() InetSocketAddress.java","< 0.1","< 0.1","< 0.1","1"
"java.util.concurrent.atomic.AtomicLong.decrementAndGet() AtomicLong.java","< 0.1","< 0.1","< 0.1","1"
"sun.nio.ch.NioSocketImpl.endRead(boolean) NioSocketImpl.java","< 0.1","< 0.1","< 0.1","1"
"sun.nio.ch.SocketOptionRegistry$RegistryKey.hashCode() SocketOptionRegistry.java","< 0.1","< 0.1","< 0.1","1"
"sun.nio.ch.Util$BufferCache.offerFirst(ByteBuffer) Util.java","< 0.1","< 0.1","< 0.1","1"
"sun.nio.fs.NativeBuffer$Deallocator.run() NativeBuffer.java","< 0.1","< 0.1","< 0.1","1"
"java.net.Inet6Address$Inet6AddressHolder.<init>() Inet6Address.java","< 0.1","< 0.1","< 0.1","1"
"java.net.Inet6Address$Inet6AddressHolder.isAnyLocalAddress() Inet6Address.java","< 0.1","< 0.1","< 0.1","1"
"java.util.Collections$UnmodifiableCollection.contains(Object) Collections.java","< 0.1","< 0.1","< 0.1","1"
"sun.nio.ch.SocketOptionRegistry$RegistryKey.<init>(SocketOption, ProtocolFamily) SocketOptionRegistry.java","< 0.1","< 0.1","< 0.1","1"
"sun.nio.ch.SocketOptionRegistry$RegistryKey.equals(Object) SocketOptionRegistry.java","< 0.1","< 0.1","< 0.1","1"
"sun.nio.ch.Util$BufferCache.next(int) Util.java","< 0.1","< 0.1","< 0.1","1"
"java.net.InetAddress$InetAddressHolder.<init>() InetAddress.java","< 0.1","< 0.1","< 0.1","1"
"java.util.IdentityHashMap$IdentityHashMapIterator.<init>(IdentityHashMap) IdentityHashMap.java","< 0.1","< 0.1","< 0.1","1"
"sun.nio.ch.NioSocketImpl.ensureOpen() NioSocketImpl.java","< 0.1","< 0.1","< 0.1","1"
