"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.springframework.core.annotation.AnnotationsScanner.processMethodHierarchy(Object, int[], Class, AnnotationsProcessor, Method, boolean) AnnotationsScanner.java","527","0.3","14","1602"
"com.yourkit.an.ar.invoke(Object, Object[]) a","518","< 0.1","139","12344"
"org.springframework.core.annotation.AnnotationsScanner.processMethodAnnotations(Object, int, Method, AnnotationsProcessor) AnnotationsScanner.java","509","0.3","15","1602"
"org.apache.coyote.http11.Http11InputBuffer.fill(boolean) Http11InputBuffer.java","508","0.3","20","1594"
"org.springframework.util.ConcurrentReferenceHashMap.getReference(Object, ConcurrentReferenceHashMap$Restructure) ConcurrentReferenceHashMap.java","497","< 0.1","75","11214"
"org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.addMatchingMappings(Collection, List, HttpServletRequest) AbstractHandlerMethodMapping.java","491","0.6","13","801"
"org.apache.tomcat.util.buf.MessageBytes.toString() MessageBytes.java","483","< 0.1","74","29132"
"org.springframework.web.servlet.mvc.method.annotation.RequestResponseBodyAdviceChain.beforeBodyWrite(Object, MethodParameter, MediaType, Class, ServerHttpRequest, ServerHttpResponse) RequestResponseBodyAdviceChain.java","471","0.5","4","801"
"org.springframework.web.servlet.mvc.method.RequestMappingInfoHandlerMapping.getMatchingMapping(Object, HttpServletRequest) RequestMappingInfoHandlerMapping.java","469","0.5","4","801"
"org.springframework.web.servlet.mvc.method.annotation.RequestResponseBodyAdviceChain.processBody(Object, MethodParameter, MediaType, Class, ServerHttpRequest, ServerHttpResponse) RequestResponseBodyAdviceChain.java","466","0.5","11","801"
"org.springframework.web.servlet.mvc.method.annotation.AbstractMessageConverterMethodProcessor.getProducibleMediaTypes(HttpServletRequest, Class, Type) AbstractMessageConverterMethodProcessor.java","466","0.5","100","801"
"org.springframework.web.servlet.mvc.method.RequestMappingInfoHandlerMapping.getMatchingMapping(RequestMappingInfo, HttpServletRequest) RequestMappingInfoHandlerMapping.java","465","0.5","4","801"
"org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.read(boolean, ByteBuffer) NioEndpoint.java","462","0.2","24","1594"
"org.springframework.web.servlet.mvc.method.RequestMappingInfo.getMatchingCondition(HttpServletRequest) RequestMappingInfo.java","460","0.5","22","801"
"org.springframework.web.method.annotation.ModelAttributeMethodProcessor.supportsReturnType(MethodParameter) ModelAttributeMethodProcessor.java","432","0.5","4","801"
"org.springframework.web.servlet.mvc.method.annotation.JsonViewResponseBodyAdvice.supports(MethodParameter, Class) JsonViewResponseBodyAdvice.java","424","0.5","6","801"
"org.springframework.validation.DataBinder.convertIfNecessary(Object, Class, MethodParameter) DataBinder.java","420","0.5","6","801"
"org.apache.tomcat.util.net.NioEndpoint$Poller.processKey(SelectionKey, NioEndpoint$NioSocketWrapper) NioEndpoint.java","412","0.5","22","801"
