"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.logging.log4j.spi.AbstractLogger.logMessage(String, Level, Marker, String, Object) AbstractLogger.java","7223","1","21","3801"
"org.apache.logging.log4j.util.StackLocator.lambda$calcLocation$15(String, Stream) StackLocator.java","7129","1","76","6754"
"java.util.stream.AbstractPipeline.evaluate(TerminalOp) AbstractPipeline.java","6753","0.8","49","8099"
"java.util.stream.ReferencePipeline.findFirst() ReferencePipeline.java","6603","0.9","25","6753"
"java.util.stream.AbstractPipeline.wrapAndCopyInto(Sink, Spliterator) AbstractPipeline.java","6505","0.8","45","8099"
"java.util.stream.FindOps$FindOp.evaluateSequential(PipelineHelper, Spliterator) FindOps.java","6502","0.9","52","6753"
"java.util.stream.AbstractPipeline.copyInto(Sink, Spliterator) AbstractPipeline.java","6228","0.7","37","8099"
"java.util.stream.AbstractPipeline.copyIntoWithCancel(Sink, Spliterator) AbstractPipeline.java","6130","0.8","65","6942"
"java.util.stream.ReferencePipeline.forEachWithCancel(Spliterator, Sink) ReferencePipeline.java","5974","0.8","254","6942"
"java.lang.StackStreamFactory$StackFrameTraverser.tryAdvance(Consumer) StackStreamFactory.java","5319","< 0.1","1023","60777"
"org.apache.logging.log4j.spi.AbstractLogger.tryLogMessage(String, StackTraceElement, Level, Marker, Message, Throwable) AbstractLogger.java","5022","0.7","25","6753"
"org.apache.logging.log4j.core.Logger.log(Level, Marker, String, StackTraceElement, Message, Throwable) Logger.java","4996","0.7","25","6753"
"org.apache.logging.log4j.core.config.AwaitCompletionReliabilityStrategy.log(Supplier, String, String, StackTraceElement, Marker, Level, Message, Throwable) AwaitCompletionReliabilityStrategy.java","4971","0.7","50","6753"
"org.apache.logging.log4j.core.config.LoggerConfig.log(String, String, StackTraceElement, Marker, Level, Message, Throwable) LoggerConfig.java","4870","0.7","64","6753"
"java.util.zip.ZipFile$Source.getEntryPos(String, boolean) ZipFile.java","4511","< 0.1","3033","864240"
"com.opensymphony.xwork2.interceptor.DefaultWorkflowInterceptor.doIntercept(ActionInvocation) DefaultWorkflowInterceptor.java","4389","41","0","105"
"org.apache.struts2.interceptor.debugging.DebuggingInterceptor.intercept(ActionInvocation) DebuggingInterceptor.java","4194","39","0","105"
"java.util.jar.JarFile.isMultiRelease() JarFile.java","4162","< 0.1","2716","814643"
"org.apache.logging.log4j.core.config.LoggerConfig.log(LogEvent, LoggerConfig$LoggerConfigPredicate) LoggerConfig.java","4099","0.3","76","13506"
"org.apache.logging.log4j.core.config.LoggerConfig.processLogEvent(LogEvent, LoggerConfig$LoggerConfigPredicate) LoggerConfig.java","4048","0.2","76","13506"
"org.apache.logging.log4j.core.config.LoggerConfig.logParent(LogEvent, LoggerConfig$LoggerConfigPredicate) LoggerConfig.java","3998","0.2","37","13506"
"org.apache.logging.log4j.core.config.LoggerConfig.callAppenders(LogEvent) LoggerConfig.java","3884","0.2","37","13506"
"org.apache.logging.log4j.core.config.AppenderControl.callAppender(LogEvent) AppenderControl.java","3847","0.5","37","6753"
"com.opensymphony.xwork2.ognl.OgnlUtil.compileAndExecute(String, Map, OgnlUtil$OgnlTask) OgnlUtil.java","3714","4","3","843"
"org.apache.logging.log4j.core.config.AppenderControl.callAppenderPreventRecursion(LogEvent) AppenderControl.java","3696","0.5","51","6753"
"com.opensymphony.xwork2.DefaultActionInvocation.executeResult() DefaultActionInvocation.java","3662","34","0","105"
"org.apache.logging.log4j.core.config.AppenderControl.callAppender0(LogEvent) AppenderControl.java","3619","0.5","50","6753"
"org.apache.logging.log4j.core.config.AppenderControl.tryCallAppender(LogEvent) AppenderControl.java","3519","0.5","25","6753"
"org.apache.logging.log4j.core.appender.AbstractOutputStreamAppender.append(LogEvent) AbstractOutputStreamAppender.java","3494","0.5","24","6753"
"org.apache.logging.log4j.core.appender.AbstractOutputStreamAppender.tryAppend(LogEvent) AbstractOutputStreamAppender.java","3469","0.5","24","6753"
"org.apache.logging.log4j.core.appender.AbstractOutputStreamAppender.directEncodeEvent(LogEvent) AbstractOutputStreamAppender.java","3444","0.5","39","6753"
"ognl.Ognl.getValue(Object, Map, Object, Class) Ognl.java","3433","4","3","843"
"ognl.SimpleNode.getValue(OgnlContext, Object) SimpleNode.java","3410","0.9","11","3475"
"ognl.SimpleNode.evaluateGetValueBody(OgnlContext, Object) SimpleNode.java","3407","0.9","8","3475"
"org.apache.logging.log4j.core.layout.PatternLayout.encode(Object, ByteBufferDestination) PatternLayout.java","3142","0.4","24","6753"
"org.apache.logging.log4j.core.layout.PatternLayout.encode(LogEvent, ByteBufferDestination) PatternLayout.java","3117","0.4","77","6753"
"ognl.ASTProperty.getValueBody(OgnlContext, Object) ASTProperty.java","3080","2","4","1159"
"org.apache.struts2.result.StrutsResultSupport.execute(ActionInvocation) StrutsResultSupport.java","3056","29","0","105"
"org.apache.struts2.result.ServletDispatcherResult.doExecute(String, ActionInvocation) ServletDispatcherResult.java","3039","28","0","105"
"org.apache.logging.log4j.spi.AbstractLogger.debug(String, Object, Object, Object) AbstractLogger.java","2955","2","5","1368"
"org.apache.logging.log4j.spi.AbstractLogger.logIfEnabled(String, Level, Marker, String, Object, Object, Object) AbstractLogger.java","2953","1","9","1580"
"org.apache.logging.log4j.spi.AbstractLogger.logMessage(String, Level, Marker, String, Object, Object, Object) AbstractLogger.java","2934","2","8","1368"
"org.apache.struts2.interceptor.FileUploadInterceptor.getTextMessage(Object, String, String[]) FileUploadInterceptor.java","2751","25","0","106"
"org.apache.struts2.interceptor.FileUploadInterceptor.getTextMessage(String, String[]) FileUploadInterceptor.java","2751","25","0","106"
"com.opensymphony.xwork2.TextProviderSupport.getText(String, String, String[]) TextProviderSupport.java","2737","25","0","106"
"com.opensymphony.xwork2.TextProviderSupport.getText(String, String[]) TextProviderSupport.java","2737","25","0","106"
"com.opensymphony.xwork2.util.StrutsLocalizedTextProvider.findText(Class, String, Locale, String, Object[]) StrutsLocalizedTextProvider.java","2734","25","0","106"
"com.opensymphony.xwork2.util.StrutsLocalizedTextProvider.findText(Class, String, Locale, String, Object[], ValueStack) StrutsLocalizedTextProvider.java","2732","25","0","106"
"com.opensymphony.xwork2.ognl.SecurityMemberAccess.isAccessible(Map, Object, Member, String) SecurityMemberAccess.java","2687","2","24","1052"
"org.eclipse.jetty.server.Dispatcher.forward(ServletRequest, ServletResponse) Dispatcher.java","2530","24","0","105"
"org.eclipse.jetty.server.Dispatcher.forward(ServletRequest, ServletResponse, DispatcherType) Dispatcher.java","2530","24","0","105"
"ognl.Ognl.getValue(Object, Map, Object) Ognl.java","2518","3","1","738"
"com.opensymphony.xwork2.util.AbstractLocalizedTextProvider.getDefaultMessage(String, Locale, ValueStack, Object[], String) AbstractLocalizedTextProvider.java","2405","22","0","106"
